BatchID,THC,CBD,BMyrcene,BCaryophyllene,DLimonene,APinene,BPinene,AHumulene,terpinolene,Camphene,ATerpinene,GTerpinene,ATerpineol,d3Carene,Fenchol,Fenchone,APhellandrene,linalool,Ocimene,CaryophylleneOxide,cisNerolidol,Eucalyptol,Geraniol,Guaiol,Isopulegol,pCymene,transNerolidol,ABisabolol
329,902.28212,0,8.41,9.07,25.15,3.25,4.02,1.96,3.95,0.53,0.14,0.09,0,0.27,0,0,0,2.72,2.78,0.07,0,0,0,0.13,0.32,0.09,0.23,0.14
330,959.66383,0,12.46,6.9,19.38,1.25,2.6,1.51,7.16,0.33,0.2,0.12,0,0.38,0,0,0,2.89,0.5,0.05,0,0,0,0,0.36,0.08,0.46,0.07
331,776.17131,1.17518,24.31,3.89,20.41,1.48,2.83,0.86,0.37,0.39,0,0,0,0,0,0,0,1.99,0,0,0,0,0,0,0.07,0,0.35,0.04
332,779.55653,1.42951,20.13,3.09,14.67,1.29,2.4,0.66,5.05,0.33,0.24,0.11,0,0.28,0,0,0,2.09,1.66,0,0,0,0,0,0.1,0,0.29,0.1
333,760.68349,0.6139,23.99,3.31,19.29,1.47,2.72,0.75,0.39,0.4,0,0,0,0,0,0,0,1.52,0,0,0,0,0,0,0.05,0,0.34,0.03
334,748.63351,1.41197,42.38,5.36,15.6,7.65,5.43,1.47,3.22,0.44,0.17,0.1,0,0.18,0,0,0,1.21,1.59,0,0,0,0,0,0.33,0,0.47,0.16
335,760.56948,1.81539,7.65,1.91,9.06,2.03,1.8,0.38,3.39,0.23,0.12,0.07,0,0.21,0,0,0,0.65,0.59,0,0,0,0,0,0,0,0.13,0
336,767.6381,3.31506,45.89,2.8,10.64,2.48,2.33,0.65,1.87,0.22,0.11,0.05,0,0.11,0,0,0,1.97,1.55,0,0,0,0,0.05,0.15,0,0.28,0.1
337,761.18592,2.79117,8.66,22.36,18.93,1.68,2.27,6.72,4.04,0.34,0.13,0.08,0,0.18,0,0,0,2.29,0.91,0,0,0.08,0,0.32,0.11,0,3.02,0.71
338,736.5923,1.61368,21.89,2.11,7.89,1.61,2.81,0.42,26.67,0.17,0.82,0.41,0,1.65,0,0,0,0.53,0,0,0,0,0,0,0.05,0,0.1,0
339,719.8416,0,54.03,3.58,5.79,2.12,2.54,0.78,11.63,0.17,0.45,0.25,0,0.75,0,0,0,1.32,7.15,0,0,0,0,0.12,0.53,0,0.21,0.04
340,771.26011,8.27011,8.05,5.69,15.51,2.35,2.77,1.15,1.65,0.39,0.07,0.06,0,0.1,0,0,0,1.54,1.15,0,0,0,0,0,0,0,0.22,0.05
341,765.83148,1.15764,16.83,3.74,16.82,1.71,2.81,0.65,8.99,0.36,0.33,0.17,0,0.55,0,0,0,1,0,0,0,0,0,0,0.09,0,0.09,0.06
342,732.61072,0.24556,13.09,4.65,18.96,2.52,3.03,1.08,0.3,0.38,0.07,0,0,0,0,0,0,2.01,2.58,0,0,0,0,0.05,0.08,0,0.29,0.07
343,716.8598,0.64021,13.8,1.49,16.95,2.66,3.07,0.3,1.42,0.38,0.06,0.04,0,0.09,0,0,0,0.49,1.03,0,0,0,0,0,0.05,0,0.13,0
344,738.01304,0.55251,21,2.37,7.65,2.42,4.33,0.54,51.08,0.18,1.56,0.83,0,3.2,0,0,0,0.57,0,0,0,0.14,0,0.06,0.17,0,0.42,0.03
345,687.47153,36.93047,28.26,7.02,10.98,2.81,3.79,1.49,35.38,0.23,1.03,0.63,0,1.95,0,0,0,1.35,2.86,0,0,0.12,0,0.07,0.41,0,0.46,0.08
346,756.78961,0.24556,9.16,9.66,21.99,4.54,4.5,2.22,5.22,0.51,0.19,0.13,0,0.29,0,0,0,1.55,2.92,0,0,0.06,0,0.1,0.33,0,0.27,0.06
347,720.74491,1.83293,21.08,3.02,12.06,2.02,3.07,0.64,21.25,0.23,0.62,0.39,0,1.11,0,0,0,1.76,7.21,0,0,0.07,0,0.1,0.51,0.16,0.41,0.11
348,746.08144,1.78031,15.83,4.64,13.87,4.08,3.99,1.13,17.06,0.32,0.46,0.28,0,0.83,0,0,0,2,1,0,0,0.07,0,0.1,0.76,0,0.47,0.12
349,740.9773,1.85047,11.18,8.04,25.44,2.16,3.72,2.07,0.32,0.53,0.04,0,0,0,0,0,0,1.98,0.49,0,0,0,0,0,0.04,0,0.65,0.04
350,743.04702,2.4556,37.29,7.73,25.94,1.92,2.97,1.74,0.49,0.55,0.05,0,0,0,0,0,0,3.96,0.39,0,0,0,0.08,0,0.07,0,0.68,0.06
351,773.01411,1.04363,22.73,5.45,18.64,3.02,3.62,1.42,0.32,0.45,0.09,0.03,0,0,0,0,0,2.96,3.21,0,0,0,0,0.09,0.89,0,0.41,0.09
352,759.28906,0.56128,16.1,8.97,20.15,1.55,2.75,1.9,2.18,0.38,0.09,0.06,0,0.11,0,0,0,4.19,0.39,0,0,0,0,0,0.08,0,0.65,0.08
353,746.02882,0.60513,9.31,5.22,19.16,1.29,2.38,1.07,0.64,0.36,0.04,0.03,0,0.03,0,0,0,2.85,0.08,0,0,0,0,0,0,0,0.37,0
354,763.47235,0.89454,13.42,7.38,19.27,1.65,2.44,1.4,1.11,0.37,0.06,0.04,0,0,0,0,0,3.38,0.42,0,0,0,0,0,0.09,0,0.47,0.08
355,733.56665,1.754,8.05,2.21,23.66,3.15,4.24,0.46,0.58,0.61,0,0,0,0,0,0,0,0.61,1.72,0,0,0,0,0,0,0,0,0
356,720.13978,0.33326,18.38,11.5,12.69,0.95,1.86,2.17,0.16,0.26,0.04,0,0,0,0,0,0,1.24,0.05,0,0,0,0,0,0.07,0,0.31,0.11
357,741.31056,1.85047,17.47,6.82,15.95,1.7,2.87,1.68,13.34,0.32,0.41,0.24,0,0.7,0,0,0,2.6,0,0,0,0,0,0,0.15,0,0.53,0.06
358,730.96196,2.79763,4.57,8.76,25.74,2.78,3.84,2.02,0.84,0.5,0.05,0,0,0,0,0,0,1.56,1.49,0,0,0.05,0,0,0,0,0.42,0.08
359,748.54192,1.62245,9.01,6.01,28.97,2.93,4.42,1.65,0.35,0.65,0,0,0,0,0,0,0,2.04,0.91,0,0,0,0,0,0,0,0.42,0.13
360,728.39235,0.91208,33.07,3.59,13.04,1.99,2.62,0.71,6.96,0.3,0.25,0.13,0,0.4,0,0,0,2.4,4.23,0,0,0,0,0,0.15,0.06,0.33,0.06
361,747.08122,0.82438,21.15,2.4,11.36,1.87,3.19,0.54,22.82,0.26,0.75,0.39,0,1.47,0,0,0,0.86,0.62,0,0,0,0,0,0.07,0.06,0.09,0
362,749.3088,1.33304,10.55,3.11,20.88,2.05,3.27,0.61,3.53,0.48,0.11,0.07,0,0.19,0,0,0,1.33,0.7,0,0,0,0,0,0,0,0.15,0
363,739.49517,0.57882,20.03,2.84,17.72,3.4,3.95,0.69,13.63,0.42,0.4,0.24,0,0.77,0,0,0,0.96,2.05,0,0,0,0,0.06,0,0,0.21,0.08
364,800.13972,0.35957,10.29,3.23,22.68,4.27,4.14,0.7,0.64,0.51,0.1,0,0,0,0,0,0,1.58,2.39,0,0,0,0,0,0.35,0,0.13,0.04
365,749.46666,1.4909,11.2,3.12,17.37,1.38,2.68,0.62,4.18,0.36,0.15,0.09,0,0.25,0,0,0,1.41,0.35,0,0,0,0,0,0.05,0,0.22,0.03
366,781.2316,1.65753,11.63,6.65,24.54,3.54,4.21,1.26,0.49,0.53,0.08,0,0,0,0,0,0,2.94,2.76,0,0,0,0,0.03,0.11,0,0.1,0.08
367,736.49583,1.91186,10.25,3.14,19.25,1.95,3.17,0.64,10.03,0.39,0.33,0.2,0,0.58,0,0,0,1.42,0.91,0,0,0,0,0,0.15,0,0.2,0.13
368,745.89727,1.46459,9.35,11.28,19.04,1.87,2.89,2.53,0.28,0.4,0.04,0,0,0,0,0,0,3.07,0.76,0,0,0,0,0.06,0.05,0,0.76,0.1
369,759.63986,1.77154,43.41,2.08,11.31,4.36,3.28,0.38,0.43,0.27,0.05,0,0,0,0,0,0,0.42,4.62,0,0,0,0,0,0.57,0,0.08,0.11
370,750.07179,2.21881,50.01,3.21,5.63,1.41,1.24,0.72,0.14,0.15,0.06,0,0,0,0,0,0,1.35,6.73,0,0,0,0,0.12,0.63,0,0.37,0.16
371,734.84436,1.75,8.16,22.39,10.15,1.31,1.79,6.52,9.5,0.2,0.26,0.17,0,0.39,0,0,0,3.1,1.3,0.06,0,0.08,0,0.14,0.22,0,1.54,0.8
372,825.75559,1.65,15.06,16.58,11.78,1,1.74,4.37,2.26,0.21,0.23,0.05,0,0.1,0,0,0,2.55,1.11,0,0,0.05,0,0,0.1,0,1.74,0.5
373,697.73113,1.78,10.32,34.99,6.8,0.54,0.95,9.51,0.33,0.15,0,0,0,0,0,0,0,1.78,0.15,0.05,0,0,0.17,0,0.05,0,2.37,1.17
374,775.46806,1.53,30.18,11.34,11.62,0.78,1.62,3.16,1.97,0.19,0.1,0.05,0,0.08,0,0,0,4.71,1.02,0,0,0,0.12,1.83,0.18,0,2.67,0.82
375,801.39354,1.34,10.03,18.12,11.83,1.14,1.94,5.01,7.68,0.23,0.27,0.15,0,0.31,0,0,0,3.16,0.66,0,0,0,0.1,0.11,0.22,0,2.28,0.51
376,858.12216,1.81,8.94,14.65,16.81,2.21,2.84,3.95,1.26,0.35,0.8,0.05,0,0.06,0,0,0,0.78,2.07,0,0,0,0,0,0,0,2.1,0.06
377,771.45944,1.76,20.99,23.31,12.89,0.87,1.86,6.75,0.41,0.23,0,0,0,0,0,0,0,5.14,0,0.07,0,0,0.17,0,0.05,0,3.02,0.51
378,822.77472,1.46,10.15,20.25,13.87,1.2,2.19,5.1,2.13,0.3,0.1,0.05,0,0.11,0,0,0,5.12,0.37,0.09,0,0.07,0.1,0,0,0,2.13,1.47
379,790.88056,1.67,9.53,29.04,11.06,0.97,1.81,7.03,5.58,0.21,0.17,0.11,0,0.26,0,0,0,2.98,0.66,0,0,0,0,0.06,0.32,0,1.84,0.43
380,950.13923,0,23.16,4.34,7.55,0.71,0.89,0.99,0.79,0,0,0,0,0,0,0,0,1.49,0.72,0,0,0,0,0,0,0,0.34,0
381,953.04592,0,10.83,3.32,3.01,1.66,1.51,0.76,11.37,0,0.29,0.16,0,0.67,0,0,0,0.98,0.36,0,0,0,0,0,0.34,0,0.19,0
382,928.81715,0.23,8.45,3.97,5.39,0.76,1.11,0.83,8.75,0,0.23,0.17,0,0.44,0,0,0,1.1,3.33,0,0,0,0,0,0.53,0,0.16,0
383,723.7004,1.49967,29.35,3.77,16.21,2.66,3.02,0.76,3.8,0.35,0,0,0,0,0,0,0,1.32,1.67,0,0,0,0,0,0,0,0.3,0
384,866.88733,1.03,2.1,17.43,4.58,0,0.45,5.28,1.24,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,1.32,0.6
385,752.65017,1.74523,9.46,3.08,18.17,1.71,2.59,0.62,1.58,0.38,0,0,0,0,0,0,0,1.15,0.67,0,0,0,0,0,0,0,0,0
386,735.90824,2.03464,18.65,3.15,12.71,1.36,2.07,0.64,5.06,0.28,0,0,0,0.31,0,0,0,1.41,2.67,0,0,0,0,0,0.57,0,0,0
387,899.46694,5.21,2.2,17.29,7.23,0.51,0.78,5.08,0.77,0,0,0,0,0,0,0,0,1.9,0.71,0,0,0,0,0.73,0,0,1.66,0.57
388,735.75038,1.62245,10.64,1.97,16.71,1.5,2.14,0.44,0.98,0.31,0,0,0,0,0,0,0,1.64,0.93,0,0,0,0,0,0,0,0,0
389,724.72649,1.5786,8.77,3.39,15.39,1.54,2.3,0.59,6.87,0,0,0,0,0.37,0,0,0,0.72,0.9,0,0,0,0,0,0.57,0,0,0
390,940.59678,0,15.61,6.03,9.93,1.91,2.06,1.5,11,0,0,0,0,0.6,0,0,0,1.22,0.36,0,0,0,0,0,0,0,0.5,0
391,734.51749,1.46,12.56,16.01,13.68,1.15,2.09,4.26,20.67,0,0.48,0.46,0,0.73,0,0,0,2.67,1.12,0,0,0,0.33,0,0.58,0,2.44,1.42
392,763.46786,1.71,3.2,20.49,8.24,0.4,0.78,7.35,1.77,0,0,0,0,0,0,0,0,2.71,0.47,0,0,0,0,0,0,0,4.23,0
393,780.31018,1.47,2.68,17.84,6.38,0,0.56,5.09,0.82,0,0,0,0,0,0,0,0,2.93,0,0,0,0,0,0,0,0,2.9,0.86
394,800.43503,1.61,3.98,11.34,6.73,0.59,0.92,3.3,2.06,0,0,0,0,0,0,0,0,2.1,1.16,0,0,0,0,1.5,0.62,0,0.96,1.11
395,829.52972,1.64,5.13,9.58,7.2,0.9,1.02,3.16,0.42,0,0,0,0,0,0,0,0,1.64,0.66,0,0,0,0,0.7,0,0,0.71,0.91
396,740.22308,1.63999,11.26,2.3,13.07,1.67,2.01,0.44,2.6,0,0,0,0,0,0,0,0,1.14,1.07,0,0,0,0,0,0,0,0,0
397,735.34696,1.64876,25.95,3.72,13.79,2.31,2.36,0.7,0.57,0.29,0,0,0,0,0,0,0,1.4,3.12,0,0,0,0,0,0.29,0,0.25,0
398,746.80058,1.41197,9.67,3.21,24.58,3.75,4.03,0.65,1.72,0.47,0,0,0,0,0,0,0,1.76,2.66,0,0,0,0,0,0,0,0,0
399,746.49363,3.04319,12.57,3.11,16.87,1.56,2.34,0.59,2.43,0,0,0,0,0,0,0,0,1.65,1.72,0,0,0,0,0,0,0,0,0
400,752.06258,2.13988,6.27,4.73,16.23,1.97,2.41,0.92,2.1,0,0,0,0,0,0,0,0,0,1.14,0,0,0,0,0,0,0,0,0
401,738.20598,1.67507,19.9,3.46,15.75,2.28,2.78,0.69,3.28,0.36,0,0,0,0,0,0,0,1.78,3.01,0,0,0,0,0,0.25,0,0,0
402,858.88638,1.13,7.27,14.55,4.68,0.36,0.57,4.53,4.83,0,0,0,0,0,0,0,0,1.91,1.69,0,0,0,0,0.38,0,0,2.86,0.71
403,838.98935,1.26,4.74,16.09,6.47,0.42,0.76,4.37,1.38,0,0,0,0,0,0,0,0,3.01,1.02,0,0,0,0,0.78,0.27,0,1.84,1.11
404,853.78718,1.55,6.01,17.94,4.72,0.28,0.53,5.01,0.74,0,0,0,0,0,0,0,0,3.63,1.24,0,0,0,0,1.85,1.82,0,2.31,1.2
405,886.38451,1.06,7.91,10.38,8.68,0.6,1.01,2.54,3.03,0,0,0,0,0,0,0,0,1.59,0.54,0,0,0,0,0,0,0,1.14,0.66
406,857.05777,1.17,4.61,33.96,6.47,0.66,0.83,9.87,0.79,0,0,0,0,0,0,0,0,0.85,0.39,0,0,0,0,0,0,0,1.94,0.34
407,957.60587,0,18.02,5.91,7.2,2.83,2.1,1.41,0.88,0,0,0,0,0,0,0,0,0.95,0.2,0,0,0,0,0,0,0,0.37,0
408,729.61138,2.02587,16.82,2.9,12.74,1.54,2.6,0.58,22.72,0,0.56,0.36,0,1.14,0,0,0,0.9,2.05,0,0,0,0,0,0,0,0,0
409,719.46449,2.13988,16.64,2.79,9.98,1.84,1.78,0.58,0.42,0.23,0,0,0,0,0,0,0,1.13,2.58,0,0,0,0,0,0,0,0,0
410,746.33577,1.6663,22.39,4.42,15.14,1.71,2.35,0.93,3.67,0,0,0,0,0,0,0,0,1.17,3.72,0,0,0,0,0,0,0,0.38,0
411,829.43041,1.27,8.57,11.75,3.71,0.54,0.61,3.46,1.24,0,0,0,0,0,0,0,0,1.87,0.86,0,0,0,0,1.21,0,0,2.4,0
412,866.33512,1.23,5.92,17.43,7.39,0.56,0.89,4.85,2.44,0.14,0,0,0,0.14,0,0,0,2.12,0.57,0,0,0,0,0,0,0,1.63,1.55
413,746.47609,1.86801,25.31,3.19,11.37,1.51,1.8,0.68,2.09,0,0,0,0,0,0,0,0,1.57,2.8,0,0,0,0,0,0,0,0,0
414,733.75959,1.71892,10.95,2.74,20.46,1.5,2.68,0.56,0.71,0.39,0,0,0,0,0,0,0,1.35,0.74,0,0,0,0,0,0,0,0.18,0
415,716.63178,2.18373,12.15,2.71,13.17,2.23,2.55,0.51,12.51,0.29,0,0,0,0.62,0,0,0,1.12,2.02,0,0,0,0,0,0,0,0,0
416,804.91141,1.5,6.93,9.36,4.25,0.57,0.63,2.76,0.43,0,0,0,0,0,0,0,0,1.85,1.61,0,0,0,0,0.8,0,0,1.04,0.75
417,737.36536,1.8,9.03,15.28,9.81,0.79,1.29,4.2,6.22,0,0,0,0,0.26,0,0,0,3.77,0.93,0,0,0,0,0.91,0.4,0,1.51,1.31
418,954.22004,0,19.49,4.06,8.75,1.37,1.34,0.96,0.98,0,0,0,0,0,0,0,0,1.94,1.03,0,0,0,0,0,0,0,0.33,0
419,766.59447,1.79785,10.74,2.34,13.26,1.06,1.75,0.44,0.63,0.26,0,0,0,0,0,0,0,1.42,0.3,0,0,0,0,0,0,0,0,0
420,722.60415,1.37689,20.84,3.49,14.63,1.91,2.36,0.7,0.98,0.32,0,0,0,0,0,0,0,1.27,2.2,0,0,0,0,0,0,0,0,0
421,722.77955,1.30673,19.56,3.67,17.78,1.68,2.43,0.73,1.05,0.38,0,0,0,0,0,0,0,1.64,1.08,0,0,0,0,0,0,0,0,0.15
422,826.05986,1.56,7.96,21.92,5.93,0.37,0.63,6.52,0.47,0,0,0,0,0,0,0,0,3.16,1.29,0,0,0,0,0.76,0.77,0,1.91,1.04
423,885.43845,1.07,5.62,15.1,8.18,0.72,1.03,4.25,1,0,0,0,0,0,0,0,0,2.39,0.76,0,0,0,0,0,0,0,1.66,0.65
424,914.59704,0,15.83,5.4,11.97,1.76,1.72,1.23,1.04,0,0,0,0,0,0,0,0,1.8,1.23,0,0,0,0,0,0,0,0.34,0
425,932.45881,0,17.79,4.51,4.27,0.6,0.87,0.92,1.85,0,0,0,0,0,0,0,0,1.06,3.45,0,0,0,0,0,0.41,0,0.39,0
426,752.10643,1.71892,30.57,2.25,10,3.24,2.21,0.56,2.14,0,0,0,0,0,0,0,0,0.95,3.36,0,0,0,0,0,0,0,0.19,0
427,753.38685,1.754,11.97,4.13,17.44,1.59,2.54,0.86,4.81,0.34,0,0,0,0.38,0,0,0,1.3,0.35,0,0,0,0,0,0,0,0.24,0
428,795.24284,1.01,8.44,14.63,11.52,0.94,1.52,3.91,4.04,0,0,0,0,0,0,0,0,2.88,0.96,0,0,0,0,0.59,0,0,1.62,1.22
429,924.56202,0,13.23,4.04,10.99,1.71,1.84,0.96,0.97,0,0,0,0,0,0,0,0,1.24,0.63,0,0,0,0,0,0,0,0.33,0
430,781.6964,1.36,8.38,21.41,9.29,0.97,1.31,6.26,0.9,0,0,0,0,0,0,0,0,1.76,1.52,0,0,0,0,0.98,0,0,1.91,0.87
431,738.03935,1.19272,13.65,3,15.23,2.95,3.01,0.68,6.89,0.33,0,0,0,0.41,0,0,0,0.96,2.15,0,0,0,0,0,0,0,0,0
432,724.83173,1.01732,24.12,2.82,7.89,6.29,2.61,0.69,0.76,0,0,0,0,0,0,0,0,1.23,2.7,0,0,0,0,0,0,0,0,0
433,732.295,1.29796,12.63,2.36,15.03,1.66,2.32,0.42,7.7,0,0,0,0,0.41,0,0,0,0.64,1.41,0,0,0,0,0,0,0,0,0
434,741.6211,1.26,12.49,14.92,7.53,0.51,0.88,4.05,1.45,0,0,0,0,0,0,0,0,4.17,1.2,0,0,0,0,1.91,0,0,3.23,0.83
435,756.67301,1.29,5.24,31.2,8.21,0.49,1.01,9.3,3.32,0,0,0,0,0,0,0,0,2.29,1.22,0,0,0,0,0.86,0,0,2.22,1.04
436,780.17869,1.47,4.86,15.2,5.15,0.34,0.65,4.16,1.78,0,0,0,0,0,0,0,0,1.58,1.23,0,0,0,0,1.44,0.38,0,2.34,1.13
437,726.04199,1.71015,21.11,4.18,14.06,2.33,2.8,0.82,8.57,0.32,0,0,0,0.52,0,0,0,1.1,3.23,0,0,0,0,0,0,0,0,0
438,733.61927,1.35935,19.33,2.69,19.51,2.11,2.86,0.53,2.27,0.4,0,0,0,0,0,0,0,0.95,1.51,0,0,0,0,0,0,0,0,0
439,730.42699,1.45582,17.76,3.06,14.11,3.46,3.25,0.62,6.68,0.35,0,0,0,0.41,0,0,0,0.88,5.04,0,0,0,0,0,0,0,0,0
440,757.28275,1.52,5,18.65,8.47,0.49,0.91,5.27,5.09,0,0,0,0,0,0,0,0,5.58,1.99,0,0,0,0,2.54,1.14,0,3.66,0.93
441,772.79561,1.44,6.03,12.99,6.01,0.41,0.85,3.44,10.88,0,0,0,0,0.38,0,0,0,2.31,2.14,0,0,0,0,1.98,0.81,0,1.93,1.24
442,963.26336,0,16.48,2.49,3.1,0.84,0.68,0.72,0.96,0,0,0,0,0,0,0,0,0.73,1.85,0,0,0,0,0,0,0,0.35,0
443,711.88721,1.08748,14.16,6.05,11.54,2.06,2.19,1.35,3.61,0,0,0,0,0,0,0,0,1.21,1.68,0,0,0,0,0,0,0,0.42,0.32
444,844.73671,1.6,2.36,7.7,3.85,0,0.34,2.25,0.53,0,0,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,2.01,0
445,700.73177,1.09625,11.21,2.39,10.22,1.16,2.12,0.46,25.31,0,0.61,0.42,0,1.2,0,0,0,0.85,0.66,0,0,0,0,0,0,0,0,0
446,721.96394,1.17518,21.94,2.85,17.71,3.06,3.34,0.53,1.56,0.32,0,0,0,0,0,0,0,1.33,1.66,0,0,0,0,0,0,0,0,0
447,763.96506,1.17,5.32,21.31,8.55,0.53,0.9,5.37,1.9,0,0,0,0,0,0,0,0,1.99,0.79,0,0,0,0,1.89,0,0,2.75,2.23
448,931.49576,0,11.52,7.89,21.13,1.96,2.54,1.73,1.82,0.57,0,0,0,0,0,0,0,2.44,0.64,0,0,0,0,0,0,0,0.51,0
449,863.94078,1.15,11.32,12.73,6.66,0.85,1.14,3.73,6.58,0,0,0,0,0,0,0,0,2.45,3.04,0,0,0,0,0.86,0.43,0,1.19,1.02
450,735.06632,1.08748,8.99,4.18,16.43,2.1,2.64,0.86,8.37,0.42,0,0,0,0.42,0,0,0,1.49,2.16,0,0,0,0,0,0,0,0,0
451,774.10697,1.27,5.26,14.58,6.57,0.6,0.8,3.85,1.78,0,0,0,0,0,0,0,0,2.65,0.67,0,0,0,0,1.78,0.28,0,1.52,1.74
452,761.28549,1.31,3.99,15.2,4.72,0.36,0.69,4.31,6.44,0,0,0,0,0,0,0,0,2.16,1.77,0,0,0,0,1.2,0.61,0,2.09,1.55
453,771.77015,2.29,18.37,23.45,10.42,1.29,2.46,6.1,20.43,0.2,0.63,0.37,0,0.97,0,0,0,2.76,1.15,0.15,0,0,0,0.35,0.3,0,1.88,1.02
454,734.74183,1.00855,12.37,3.67,9.77,1.94,2.04,0.71,9.88,0.23,0.26,0,0,0.48,0,0,0,0.91,0.35,0,0,0,0,0,0,0,0.19,0
455,794.05625,1.14,6.58,20.98,5.05,0.87,0.93,5.94,0.65,0,0,0,0,0,0,0,0,2.06,0,0,0,0,0,0.78,0,0,2.48,1.75
456,737.0308,0.98224,9.34,5.36,17.17,1.85,2.37,1.12,1.29,0.34,0,0,0,0,0,0,0,2.08,1.03,0,0,0,0,0,0,0,0.22,0
457,910.63892,0,14.36,2.96,4.89,1.32,0.92,0.79,1.06,0.12,0,0,0,0,0,0,0,1.03,1.67,0,0,0,0,0,0,0,0.32,0
458,935.56655,0,14.25,4.82,7,2.24,1.76,1.12,3.03,0.17,0.13,0,0,0.18,0,0,0,1.08,0.56,0,0,0,0,0,0,0,0.3,0
459,917.37587,0,13.48,2.94,6.36,1.99,1.52,0.89,1.16,0.15,0,0,0,0,0,0,0,0.71,0.83,0,0,0,0,0,0.11,0,0.22,0
460,926.41154,0,4.48,2.32,5.56,0.81,1.03,0.57,1.21,0.15,0,0,0,0,0,0,0,1.09,0.39,0.12,0,0,0,0,0.2,0,0.19,0
461,727.7802,1.76,14.92,14.19,6.92,0.83,1.39,3.86,20.79,0,0,0.5,0,0.78,0,0,0,1.67,5.62,0,0,0,0,0.93,0.81,0,1.91,1.27
462,742.48449,1.4,14.18,24.33,14.7,1.86,2.21,6.89,3.22,0.31,0,0,0,0,0,0,0,3.7,2.37,0,0,0,0,2,0,0,2.71,1.1
463,923.13221,0,15.51,4.35,6.69,2.43,1.79,1.01,0.82,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0.33,0
464,958.13093,0,6.33,3.04,3.6,0.58,1.03,0.82,14.37,0,0.35,0,0,0.8,0,0,0,0.74,0.6,0,0,0,0,0,0,0,0.38,0
465,811.11682,1.21,4.54,17.83,6.63,0.48,0.86,5.19,5.86,0,0,0,0,0,0,0,0,2.3,0.53,0,0,0,0,0.71,0,0,1.14,1.58
466,823.8119,1,3.2,13.77,4.94,0.37,0.64,4.02,3.55,0,0,0,0,0,0,0,0,1.45,0.3,0,0,0,0,0.39,0,0,2.06,1.3
467,723.82318,1.5786,14.63,3.47,9.11,1.22,1.53,0.75,4.63,0,0,0,0,0,0,0,0,0.88,2.02,0,0,0,0,0,0,0,0,0
468,716.93873,1.2278,16.7,3.71,16.06,1.39,1.95,0.76,0.93,0.38,0,0,0,0,0,0,0,1.24,2.24,0,0,0,0,0,0,0,0,0
469,785.64464,1.45,3.95,13.24,6.07,0.56,0.8,3.72,2.98,0,0,0,0,0,0,0,0,1.58,1.86,0,0,0,0,2.37,1.13,0,1.27,0.67
470,717.6491,1.73646,14.92,1.69,7.93,1.73,1.51,0.38,0.8,0,0,0,0,0,0,0,0,0.73,0.36,0,0,0,0,0,0,0,0.25,0
471,711.5101,1.56983,8.65,2.69,10.62,1.27,1.49,0.55,1.46,0.27,0,0,0,0,0,0,0,0.83,0.34,0,0,0,0,0,0,0,0,0
472,738.57432,1.78031,12.89,2.92,14.29,2.62,2.76,0.57,3.32,0.34,0,0,0,0,0,0,0,0.86,1.58,0,0,0,0,0,0,0,0,0
473,720.22474,9.98,7.54,18.06,8.41,0.62,1.24,6.27,13.99,0,0.35,0,0,0.54,0,0,0,3.29,0.51,0,0,0,0,0.8,0,0,1.72,0.97
474,784.04305,1.75,5.22,10.55,3.15,0,0.4,2.9,3.87,0,0,0,0,0,0,0,0,1.73,0.99,0,0,0,0,1.07,1.14,0,1.59,1.93
475,821.01701,1.46,4.74,17.42,4.54,0.36,0.7,6.31,11.26,0,0,0,0,0.36,0,0,0,1.47,0.45,0,0,0,0,0.99,0,0,0.88,0.86
476,853.05926,2.72,3.64,7.35,6.37,0.81,0.81,2.15,2.24,0,0,0,0,0,0,0,0,2.33,0.84,0,0,0,0,0.74,0,0,0.83,0.6
477,664.19359,2.9,3.76,25.73,5.9,0.4,0.65,8.07,4.56,0,0,0,0,0,0,0,0,2.74,1.34,0,0,0,0,1.71,0.28,0,2.22,2.22
478,745.04658,1.92063,18.78,1.61,9.07,0.68,1.03,0.36,1.21,0,0,0,0,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0.21,0
479,740.41602,1.78031,16.5,1.97,6.62,2.92,1.94,0.37,0.73,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0.14,0
480,766.34014,1.47336,10.72,2,11.87,1.16,1.64,0.44,0.77,0.25,0,0,0,0,0,0,0,2.38,0.39,0,0,0,0,0,0,0,0.26,0
481,788.90217,1.66,3.19,21.57,4.92,0.37,0.57,6.4,1.17,0,0,0,0,0,0,0,0,1.43,0.35,0,0,0,0,0.89,0,0,1.29,1.52
482,760.70352,1.61,4.7,31.81,5.31,0.44,0.62,9.26,3.06,0,0,0,0,0,0,0,0,2.1,0.59,0.29,0,0,0,0.73,0,0,2.97,0.68
483,786.47358,1.24,16.31,12.26,8.67,1.39,1.28,3.29,4.62,0,0,0,0,0,0,0,0,2.07,3.91,0,0,0,0,1.61,0.71,0,2.13,0.54
